,screen,read-out,compound,concentration,measurement_name,SEM,STDEV,average
617,2,calcium,Doxorubicin,3.0,Beat Rate,8.713471933610258,19.483915563589072,1.3882097061737029
618,2,calcium,Doxorubicin,3.0,Falling Slope,2.554202726650891,5.711370925106706,-9.520741339008763
619,2,calcium,Doxorubicin,3.0,Pulse Width 10%,0.8111321395980757,1.8137466028761464,2.0014275134176485
620,2,calcium,Doxorubicin,3.0,Pulse Width 90%,2.318496473244165,5.184315719767476,18.244899380983743
621,2,calcium,Doxorubicin,3.0,Rising Slope,1.5502419339931701,3.4664463459794703,-0.6104600498763642
622,2,calcium,Doxorubicin,3.0,Triangulation,2.408321348617559,5.385170247172832,18.749954268199684
623,2,calcium,Doxorubicin,10.0,Amplitude,1.5677888180034611,3.5056823714197853,3.823701057016737
624,2,calcium,Doxorubicin,10.0,Area Under the Curve,10.475545087884203,23.42403091787309,-0.8159405291097723
625,2,calcium,Doxorubicin,10.0,Beat Rate,22.657402234511153,50.66349158992257,17.847023460302132
626,2,calcium,Doxorubicin,10.0,Falling Slope,1.8515070264678497,4.1400955720006145,-10.30937215399412
627,2,calcium,Doxorubicin,10.0,Pulse Width 10%,1.6951992435068994,3.7905807438876464,2.253187564401788
628,2,calcium,Doxorubicin,10.0,Pulse Width 90%,17.27716550358019,38.63291652451969,3.2284253759424417
629,2,calcium,Doxorubicin,10.0,Rising Slope,8.485127031303673,18.973320839716,6.828342069386869
630,2,calcium,Doxorubicin,10.0,Triangulation,17.478543701792617,39.0832118649091,3.6671892826696926
631,2,calcium,Doxorubicin,30.0,Amplitude,1.3144067835856519,2.939102918184372,0.6914419274223239
632,2,calcium,Doxorubicin,30.0,Area Under the Curve,5.303263587525841,11.858457884307187,1.3917784241435736
633,2,calcium,Doxorubicin,30.0,Beat Rate,9.287577583909206,20.767654823924243,0.9273256368448848
634,2,calcium,Doxorubicin,30.0,Falling Slope,3.801643586454255,8.500733485537813,-5.520327700872519
635,2,calcium,Doxorubicin,30.0,Pulse Width 10%,1.7009799379485078,3.803506769616238,-1.57924820431125
636,2,calcium,Doxorubicin,30.0,Pulse Width 90%,2.649924228504737,5.9254107101602775,14.874900357041616
637,2,calcium,Doxorubicin,30.0,Rising Slope,1.2425255326817433,2.778371554855515,1.2977470914048386
638,2,calcium,Doxorubicin,30.0,Triangulation,2.7415317461434885,6.130251346850538,15.399294004215125
639,2,calcium,Doxorubicin,100.0,Amplitude,1.8220349391631427,4.074193981348481,-1.1078836487895702
640,2,calcium,Doxorubicin,100.0,Area Under the Curve,3.4997610223651403,7.825703551012616,-4.2713049015133135
641,2,calcium,Doxorubicin,100.0,Beat Rate,7.80292061896116,17.44786092703189,20.6716793614525
642,2,calcium,Doxorubicin,100.0,Falling Slope,3.489678008624686,7.803157246870896,-1.973556136823189
643,2,calcium,Doxorubicin,100.0,Pulse Width 10%,2.3715716128252033,5.3029953397859675,-3.0016007492960606
644,2,calcium,Doxorubicin,100.0,Pulse Width 90%,2.6944740823873365,6.025027211829453,9.624296197691635
645,2,calcium,Doxorubicin,100.0,Rising Slope,2.030323721244834,4.539941857033783,-0.5474647414767677
646,2,calcium,Doxorubicin,100.0,Triangulation,2.7464616360060705,6.141274915704858,10.01014481260647
647,2,calcium,Isoproterenol,0.0,Amplitude,0.0,0.0,0.0
648,2,calcium,Isoproterenol,0.0,Area Under the Curve,0.0,0.0,0.0
649,2,calcium,Isoproterenol,0.0,Beat Rate,0.0,0.0,0.0
650,2,calcium,Isoproterenol,0.0,Falling Slope,0.0,0.0,0.0
651,2,calcium,Isoproterenol,0.0,Pulse Width 10%,0.0,0.0,0.0
652,2,calcium,Isoproterenol,0.0,Pulse Width 90%,0.0,0.0,0.0
653,2,calcium,Isoproterenol,0.0,Rising Slope,0.0,0.0,0.0
654,2,calcium,Isoproterenol,0.0,Triangulation,0.0,0.0,0.0
655,2,calcium,Isoproterenol,0.01,Amplitude,1.7886014076524355,3.999434332162658,2.14378528050715
656,2,calcium,Isoproterenol,0.01,Area Under the Curve,5.500333724502689,12.299120106922615,7.540048032415598
657,2,calcium,Isoproterenol,0.01,Beat Rate,13.074243705064005,29.234897678921826,1.265580009092912
658,2,calcium,Isoproterenol,0.01,Falling Slope,4.718244129993423,10.550314609104648,-2.3894285611412625
659,2,calcium,Isoproterenol,0.01,Pulse Width 10%,3.2773816268349543,7.328448105811807,-0.39992024346496235
660,2,calcium,Isoproterenol,0.01,Pulse Width 90%,3.8974658383112177,8.714998554447087,13.40899165117931
661,2,calcium,Isoproterenol,0.01,Rising Slope,1.3429339876253283,3.002891685625096,2.12955596495944
662,2,calcium,Isoproterenol,0.01,Triangulation,3.982625253083105,8.905420794801127,13.800091269674743
663,2,calcium,Isoproterenol,0.03,Amplitude,8.039187946748276,16.078375893496553,5.752014028313926
664,2,calcium,Isoproterenol,0.03,Area Under the Curve,9.996969852765195,19.99393970553039,-21.184315182649655
665,2,calcium,Isoproterenol,0.03,Beat Rate,22.77632134302278,45.55264268604556,168.98249984416356
666,2,calcium,Isoproterenol,0.03,Falling Slope,17.47392236755272,34.94784473510544,60.29749614642239
667,2,calcium,Isoproterenol,0.03,Pulse Width 10%,0.7262711632317329,1.4525423264634658,-15.649720145718334
668,2,calcium,Isoproterenol,0.03,Pulse Width 90%,5.173528389731885,10.34705677946377,-9.09960065419993
669,2,calcium,Isoproterenol,0.03,Rising Slope,6.676237808382212,13.352475616764425,18.90063959772599
670,2,calcium,Isoproterenol,0.03,Triangulation,5.316382864749276,10.632765729498551,-8.929207381554003
671,2,calcium,Isoproterenol,0.1,Amplitude,3.7621200709549703,6.516183107068638,0.1846466336229664
672,2,calcium,Isoproterenol,0.1,Area Under the Curve,11.234260200332388,19.458309452424608,-57.59957270711962
673,2,calcium,Isoproterenol,0.1,Beat Rate,530.6984388368678,919.1966595629393,1268.6849346247102
674,2,calcium,Isoproterenol,0.1,Falling Slope,2.6344152413180626,4.562941046196709,173.32337503804447
675,2,calcium,Isoproterenol,0.1,Pulse Width 10%,2.3202527951350453,4.0187957275776,-25.2712315876109
676,2,calcium,Isoproterenol,0.1,Pulse Width 90%,13.541866376480803,23.455200593373398,-46.98758475669823
677,2,calcium,Isoproterenol,0.1,Rising Slope,18.994883122555553,32.90010265209878,96.14092801945326
678,2,calcium,Isoproterenol,0.1,Triangulation,13.455125755214812,23.304961430260615,-47.46268695618151
679,2,calcium,Isoproterenol,0.3,Amplitude,2.352058979971921,3.326313708977718,-4.886342298555995
680,2,calcium,Isoproterenol,0.3,Area Under the Curve,5.629636646280912,7.961508496403052,-52.65246378379497
681,2,calcium,Isoproterenol,0.3,Beat Rate,185.0465374878457,261.6953229854928,891.7771634704928
682,2,calcium,Isoproterenol,0.3,Falling Slope,33.05196662696881,46.74253946696222,251.26445664403758
683,2,calcium,Isoproterenol,0.3,Pulse Width 10%,0.36840489038848107,0.5210031924319635,-29.78369171426997
684,2,calcium,Isoproterenol,0.3,Pulse Width 90%,2.4080245628095795,3.4054609952528505,-46.83996754204426
685,2,calcium,Isoproterenol,0.3,Rising Slope,11.52448828474586,16.298087631697445,81.80878815025739
686,2,calcium,Isoproterenol,0.3,Triangulation,2.3015197928908506,3.254840505176358,-47.696488052965606
687,2,calcium,Levosimendan,0.0,Amplitude,0.0,0.0,0.0
688,2,calcium,Levosimendan,0.0,Area Under the Curve,0.0,0.0,0.0
689,2,calcium,Levosimendan,0.0,Beat Rate,0.0,0.0,0.0
690,2,calcium,Levosimendan,0.0,Falling Slope,0.0,0.0,0.0
691,2,calcium,Levosimendan,0.0,Pulse Width 10%,0.0,0.0,0.0
692,2,calcium,Levosimendan,0.0,Pulse Width 90%,0.0,0.0,0.0
693,2,calcium,Levosimendan,0.0,Rising Slope,0.0,0.0,0.0
694,2,calcium,Levosimendan,0.0,Triangulation,0.0,0.0,0.0
695,2,calcium,Levosimendan,0.03,Amplitude,1.6138240431609745,3.6086202642314937,1.198047361870085
696,2,calcium,Levosimendan,0.03,Area Under the Curve,6.468884202035561,14.464864814325999,-5.899801042264731
697,2,calcium,Levosimendan,0.03,Beat Rate,18.66756373808029,41.74194149265761,43.904126897056194
698,2,calcium,Levosimendan,0.03,Falling Slope,3.443420252259717,7.699721759152201,6.428026667776632
699,2,calcium,Levosimendan,0.03,Pulse Width 10%,1.2515103112062043,2.7984621303989896,-2.757412422575301
700,2,calcium,Levosimendan,0.03,Pulse Width 90%,1.6808976055741076,3.7586013092803343,6.916752966934665
701,2,calcium,Levosimendan,0.03,Rising Slope,1.8739791725213377,4.190344818176517,1.7692170865985943
702,2,calcium,Levosimendan,0.03,Triangulation,1.771234294843855,3.9606002873497657,7.184168354820741
703,2,calcium,Levosimendan,0.1,Amplitude,0.9895135017236805,2.212619454508005,0.8305009125409013
704,2,calcium,Levosimendan,0.1,Area Under the Curve,7.592420443680685,16.977168225829125,-30.364200622462743
705,2,calcium,Levosimendan,0.1,Beat Rate,41.61570485993444,93.05554499838178,170.8336995941233
706,2,calcium,Levosimendan,0.1,Falling Slope,4.372439428867519,9.77707179044813,16.097710865294243
707,2,calcium,Levosimendan,0.1,Pulse Width 10%,0.5761726919864715,1.2883613060607986,-5.093806496636211
708,2,calcium,Levosimendan,0.1,Pulse Width 90%,2.0291680936302523,4.5373577951309025,2.108802132197247
709,2,calcium,Levosimendan,0.1,Rising Slope,2.5539336356328173,5.710769219298159,7.31641699542601
710,2,calcium,Levosimendan,0.1,Triangulation,2.087649686546269,4.668126612323586,2.291842880981334
711,2,calcium,Levosimendan,0.3,Amplitude,3.521893161359741,7.8751925182920175,5.003126735748989
712,2,calcium,Levosimendan,0.3,Area Under the Curve,8.444384946493042,18.882218768534365,-43.354222813629434
713,2,calcium,Levosimendan,0.3,Beat Rate,50.99085981694619,114.01902878185417,190.89864569600755
714,2,calcium,Levosimendan,0.3,Falling Slope,2.3777622008297055,5.3168379153847285,9.204389918718977
715,2,calcium,Levosimendan,0.3,Pulse Width 10%,1.4484063448204396,3.2387350460605036,-3.295025589594021
716,2,calcium,Levosimendan,0.3,Pulse Width 90%,18.19102385254146,40.67636591460281,-36.569860585253345
717,2,calcium,Levosimendan,0.3,Rising Slope,35.24367695613456,78.80725745095975,72.73283177118613
718,2,calcium,Levosimendan,0.3,Triangulation,18.166631821778925,40.62182367570852,-36.58075246131704
719,2,calcium,Levosimendan,1.0,Amplitude,2.2404499569991945,4.480899913998389,4.188577962369269
720,2,calcium,Levosimendan,1.0,Area Under the Curve,7.612742991121018,15.225485982242036,-21.252471881266725
721,2,calcium,Levosimendan,1.0,Beat Rate,26.198386211745852,52.396772423491704,113.80425878878242
722,2,calcium,Levosimendan,1.0,Falling Slope,2.4611671785642724,4.922334357128545,10.783666502598477
723,2,calcium,Levosimendan,1.0,Pulse Width 10%,1.6550549961419343,3.3101099922838686,-1.1311704814903405
724,2,calcium,Levosimendan,1.0,Pulse Width 90%,1.929421837346922,3.858843674693844,5.8731313239380825
725,2,calcium,Levosimendan,1.0,Rising Slope,0.8126086256263312,1.6252172512526624,8.100611855851756
726,2,calcium,Levosimendan,1.0,Triangulation,1.9400878451123196,3.880175690224639,6.042105802416675
727,2,calcium,Levosimendan,3.0,Amplitude,2.4059001271735574,5.379756231435463,3.4112016499548297
728,2,calcium,Levosimendan,3.0,Area Under the Curve,15.900359964613632,35.55428574759223,-20.946071125932082
729,2,calcium,Levosimendan,3.0,Beat Rate,120.41836472270506,269.26364925933115,190.665758060953
730,2,calcium,Levosimendan,3.0,Falling Slope,7.261168248340707,16.236465799352896,25.682591470423198
731,2,calcium,Levosimendan,3.0,Pulse Width 10%,2.1792786089310034,4.873015111480904,-5.158828807522221
732,2,calcium,Levosimendan,3.0,Pulse Width 90%,17.40755448150919,38.92447514268566,-17.691462555668746
733,2,calcium,Levosimendan,3.0,Rising Slope,130.05856087904604,290.8197831813418,140.17120033323675
734,2,calcium,Levosimendan,3.0,Triangulation,17.395459300189543,38.89742949505474,-17.523750024487363
735,2,calcium,Milrinone,0.0,Amplitude,0.0,0.0,0.0
736,2,calcium,Milrinone,0.0,Area Under the Curve,0.0,0.0,0.0
737,2,calcium,Milrinone,0.0,Beat Rate,0.0,0.0,0.0
738,2,calcium,Milrinone,0.0,Falling Slope,0.0,0.0,0.0
739,2,calcium,Milrinone,0.0,Pulse Width 10%,0.0,0.0,0.0
740,2,calcium,Milrinone,0.0,Pulse Width 90%,0.0,0.0,0.0
741,2,calcium,Milrinone,0.0,Rising Slope,0.0,0.0,0.0
742,2,calcium,Milrinone,0.0,Triangulation,0.0,0.0,0.0
743,2,calcium,Milrinone,0.3,Amplitude,2.2338378107323766,4.995013195506903,1.81488618114106
744,2,calcium,Milrinone,0.3,Area Under the Curve,4.031376621811177,9.014432169273253,-2.779797067785899
745,2,calcium,Milrinone,0.3,Beat Rate,12.351660705414075,27.619152972318876,28.364601390593702
746,2,calcium,Milrinone,0.3,Falling Slope,5.078863893739286,11.356684914870314,9.97504945469592
747,2,calcium,Milrinone,0.3,Pulse Width 10%,1.3806600391495294,3.087249701355869,-8.290097058351167
748,2,calcium,Milrinone,0.3,Pulse Width 90%,3.4735160603492488,7.767018031878182,5.236098629371438
749,2,calcium,Milrinone,0.3,Rising Slope,1.9152443267534371,4.282616508141505,6.726950727894893
750,2,calcium,Milrinone,0.3,Triangulation,3.546373272238936,7.929931710314629,5.653920737578624
751,2,calcium,Milrinone,1.0,Amplitude,3.5600683331140854,7.960554797387461,-3.037154839689326
752,2,calcium,Milrinone,1.0,Area Under the Curve,8.264860314473111,18.480789487702165,-20.955035149391257
753,2,calcium,Milrinone,1.0,Beat Rate,29.16506273089475,65.21506283432632,100.30548000710921
754,2,calcium,Milrinone,1.0,Falling Slope,11.485512568542248,25.68238685968868,24.53368832402292
755,2,calcium,Milrinone,1.0,Pulse Width 10%,2.3856633491996684,5.334505420240277,-7.060681969004534
756,2,calcium,Milrinone,1.0,Pulse Width 90%,11.381807924420288,25.450496225849555,-14.079907638224995
757,2,calcium,Milrinone,1.0,Rising Slope,5.8242551092697115,13.023430342627542,17.26234721005283
758,2,calcium,Milrinone,1.0,Triangulation,11.551843629101262,25.83070762011829,-14.116610073627536
759,2,calcium,Milrinone,3.0,Amplitude,2.840101258441358,6.350659476857575,-3.0765344035033224
760,2,calcium,Milrinone,3.0,Area Under the Curve,1.3795935976956626,3.084865065770999,-21.136933550809825
761,2,calcium,Milrinone,3.0,Beat Rate,8.184675202117777,18.301490125692183,105.97429447969569
762,2,calcium,Milrinone,3.0,Falling Slope,4.846466618751865,10.837028810212729,31.214627327886536
763,2,calcium,Milrinone,3.0,Pulse Width 10%,2.5241915267324018,5.644263842002628,-6.588278896104372
764,2,calcium,Milrinone,3.0,Pulse Width 90%,2.6728260974371243,5.976620845904886,-6.61169598386393
765,2,calcium,Milrinone,3.0,Rising Slope,3.3746232990493685,7.54588709512899,11.725951077116687
766,2,calcium,Milrinone,3.0,Triangulation,2.7369243995769397,6.119949006731834,-6.649840339776292
767,2,calcium,Milrinone,10.0,Amplitude,1.4664170249344106,3.2790081511163462,-0.2446994190340579
768,2,calcium,Milrinone,10.0,Area Under the Curve,6.500735698576945,14.536086925777633,-22.313439720514175
769,2,calcium,Milrinone,10.0,Beat Rate,27.872149725047375,62.32402146425801,125.74580327997344
770,2,calcium,Milrinone,10.0,Falling Slope,2.8758176732977416,6.430523808389032,31.14395490711028
771,2,calcium,Milrinone,10.0,Pulse Width 10%,1.0718730380140449,2.3967809762486207,-9.779364566478884
772,2,calcium,Milrinone,10.0,Pulse Width 90%,2.0964908937108495,4.687896152546746,-5.336712689492553
773,2,calcium,Milrinone,10.0,Rising Slope,0.6282811525384427,1.4048793660578727,12.16065453499986
774,2,calcium,Milrinone,10.0,Triangulation,2.1831863938510327,4.881753184203538,-5.233077016827508
775,2,calcium,Milrinone,30.0,Amplitude,1.8033090577872555,4.0323216376534,-2.475815223444219
776,2,calcium,Milrinone,30.0,Area Under the Curve,5.658528997335123,12.652855490695062,-23.1534962603856
777,2,calcium,Milrinone,30.0,Beat Rate,26.004665970008162,58.14820084111376,121.7374329405064
778,2,calcium,Milrinone,30.0,Falling Slope,7.2589844510761745,16.231582680220324,39.18117614705134
779,2,calcium,Milrinone,30.0,Pulse Width 10%,1.9813426291760206,4.4304168055557405,-11.856435371486752
780,2,calcium,Milrinone,30.0,Pulse Width 90%,2.797686431944324,6.255817041556348,-8.600130509056472
781,2,calcium,Milrinone,30.0,Rising Slope,3.057360725429412,6.836466413798236,15.279389580327821
782,2,calcium,Milrinone,30.0,Triangulation,2.912965397193795,6.513588644230001,-8.579920601127283
783,2,calcium,Nifedipine,0.0,Amplitude,0.0,0.0,0.0
784,2,calcium,Nifedipine,0.0,Area Under the Curve,0.0,0.0,0.0
785,2,calcium,Nifedipine,0.0,Beat Rate,0.0,0.0,0.0
786,2,calcium,Nifedipine,0.0,Falling Slope,0.0,0.0,0.0
787,2,calcium,Nifedipine,0.0,Pulse Width 10%,0.0,0.0,0.0
788,2,calcium,Nifedipine,0.0,Pulse Width 90%,0.0,0.0,0.0
789,2,calcium,Nifedipine,0.0,Rising Slope,0.0,0.0,0.0
790,2,calcium,Nifedipine,0.0,Triangulation,0.0,0.0,0.0
791,2,calcium,Nifedipine,0.01,Amplitude,1.7352258115775268,3.8800828709995923,0.14588639331950026
792,2,calcium,Nifedipine,0.01,Area Under the Curve,7.7041973592089485,17.227109007265575,-3.361761117830214
793,2,calcium,Nifedipine,0.01,Beat Rate,20.49332077479653,45.8244583371537,16.360938063095297
794,2,calcium,Nifedipine,0.01,Falling Slope,3.348902275101425,7.4883731371304885,-10.600084874288045
795,2,calcium,Nifedipine,0.01,Pulse Width 10%,1.054371169441632,2.3576456083874384,0.37336459606226013
796,2,calcium,Nifedipine,0.01,Pulse Width 90%,2.8860767786894965,6.453463865433331,15.569104734098067
797,2,calcium,Nifedipine,0.01,Rising Slope,0.8742363979254265,1.95485201416581,-2.9957714703053635
798,2,calcium,Nifedipine,0.01,Triangulation,2.951455769301981,6.599655732743167,16.038570346138084
799,2,calcium,Nifedipine,0.03,Amplitude,1.951929050714841,4.364646044655019,-4.1431943840997665
800,2,calcium,Nifedipine,0.03,Area Under the Curve,7.558009055770305,16.900222023261403,1.2648418043457301
801,2,calcium,Nifedipine,0.03,Beat Rate,17.41991103847951,38.95210524403914,-8.458795480216866
802,2,calcium,Nifedipine,0.03,Falling Slope,3.1159783314577356,6.967539365555869,-28.19161289516914
803,2,calcium,Nifedipine,0.03,Pulse Width 10%,3.420879375319288,7.649318826040944,-5.624178247857298
804,2,calcium,Nifedipine,0.03,Pulse Width 90%,3.859989426192623,8.631198749397113,28.88920086411186
805,2,calcium,Nifedipine,0.03,Rising Slope,2.5665264626775137,5.738927636598998,-2.07580768929871
806,2,calcium,Nifedipine,0.03,Triangulation,3.976626733214537,8.892007696610627,30.021499152027076
807,2,calcium,Nifedipine,0.1,Amplitude,2.867080847103955,4.965929696591665,-16.231162552909442
808,2,calcium,Nifedipine,0.1,Area Under the Curve,40.093767915817644,69.44444309707109,64.87761351368859
809,2,calcium,Nifedipine,0.1,Beat Rate,5.493805330293047,9.515549958960275,-61.2143820068772
810,2,calcium,Nifedipine,0.1,Falling Slope,1.9569451323537193,3.389528396861243,-50.5796031898347
811,2,calcium,Nifedipine,0.1,Pulse Width 10%,0.7050972269367789,1.2212642213304237,-18.503509309402443
812,2,calcium,Nifedipine,0.1,Pulse Width 90%,355.5696280813444,615.8646614652579,512.4890603731993
813,2,calcium,Nifedipine,0.1,Rising Slope,12.171061638501213,21.080897139936607,-34.162390215692945
814,2,calcium,Nifedipine,0.1,Triangulation,368.12713529823503,637.6149019813253,530.6317442587016
815,2,calcium,Nifedipine,1.0,Amplitude,8.09609412145199,11.449606108806494,-53.30821440006786
816,2,calcium,Nifedipine,1.0,Area Under the Curve,22.959925535924945,32.470238083981414,-61.26125482992259
817,2,calcium,Nifedipine,1.0,Beat Rate,91.46342902824055,129.34882179288684,44.529139911542444
818,2,calcium,Nifedipine,1.0,Falling Slope,25.730750897307637,36.38877688901615,-57.289300133596754
819,2,calcium,Nifedipine,1.0,Pulse Width 10%,5.333576125789483,7.542815693040836,-43.28622230487821
820,2,calcium,Nifedipine,1.0,Pulse Width 90%,60.49061207161918,85.54664398793352,20.431754062330885
821,2,calcium,Nifedipine,1.0,Rising Slope,5.002554694308017,7.0746806952035906,-63.35001440526038
822,2,calcium,Nifedipine,1.0,Triangulation,62.66939606550888,88.62790986157374,22.74735090721043
823,2,calcium,Omecamtiv Mecarbil,0.0,Amplitude,0.0,0.0,0.0
824,2,calcium,Omecamtiv Mecarbil,0.0,Area Under the Curve,0.0,0.0,0.0
825,2,calcium,Omecamtiv Mecarbil,0.0,Beat Rate,0.0,0.0,0.0
826,2,calcium,Omecamtiv Mecarbil,0.0,Falling Slope,0.0,0.0,0.0
827,2,calcium,Omecamtiv Mecarbil,0.0,Pulse Width 10%,0.0,0.0,0.0
828,2,calcium,Omecamtiv Mecarbil,0.0,Pulse Width 90%,0.0,0.0,0.0
829,2,calcium,Omecamtiv Mecarbil,0.0,Rising Slope,0.0,0.0,0.0
830,2,calcium,Omecamtiv Mecarbil,0.0,Triangulation,0.0,0.0,0.0
831,2,calcium,Omecamtiv Mecarbil,0.01,Amplitude,1.0491591943930372,2.3459912778817475,2.7471182245966608
832,2,calcium,Omecamtiv Mecarbil,0.01,Area Under the Curve,10.936844977283776,24.455528828583667,0.6758901406252577
833,2,calcium,Omecamtiv Mecarbil,0.01,Beat Rate,22.484284940093282,50.276389551523366,15.313999395257804
834,2,calcium,Omecamtiv Mecarbil,0.01,Falling Slope,2.2238996429647018,4.972790776806585,-4.575637745860741
835,2,calcium,Omecamtiv Mecarbil,0.01,Pulse Width 10%,3.175258447133626,7.10009373392121,0.5501578913342191
836,2,calcium,Omecamtiv Mecarbil,0.01,Pulse Width 90%,11.810144544585135,26.40828602579066,3.4971089479109834
837,2,calcium,Omecamtiv Mecarbil,0.01,Rising Slope,13.158160764786341,29.422541928932883,13.052037464450951
838,2,calcium,Omecamtiv Mecarbil,0.01,Triangulation,11.934733974649896,26.686876460693423,3.7380576509972925
839,2,calcium,Omecamtiv Mecarbil,0.03,Amplitude,0.8419484814526462,1.6838969629052924,1.595732951216097
840,2,calcium,Omecamtiv Mecarbil,0.03,Area Under the Curve,2.2666336322157172,4.5332672644314345,5.861851003085392
841,2,calcium,Omecamtiv Mecarbil,0.03,Beat Rate,4.934043069020679,9.868086138041358,-7.167972093378848
842,2,calcium,Omecamtiv Mecarbil,0.03,Falling Slope,3.185569817705543,6.371139635411086,-10.939829624041359
843,2,calcium,Omecamtiv Mecarbil,0.03,Pulse Width 10%,1.1571352451954529,2.3142704903909057,-3.5986431356234956
844,2,calcium,Omecamtiv Mecarbil,0.03,Pulse Width 90%,2.8931446114681196,5.786289222936239,19.378590497493313
845,2,calcium,Omecamtiv Mecarbil,0.03,Rising Slope,0.9485989709162473,1.8971979418324947,1.301872328579564
846,2,calcium,Omecamtiv Mecarbil,0.03,Triangulation,2.9831097187491467,5.966219437498293,20.129922844776445
847,2,calcium,Omecamtiv Mecarbil,0.1,Amplitude,1.7703589085883626,3.9586428641759155,1.4088508481133089
848,2,calcium,Omecamtiv Mecarbil,0.1,Area Under the Curve,5.774904694473006,12.913079460424296,-5.627622103395085
849,2,calcium,Omecamtiv Mecarbil,0.1,Beat Rate,12.488973935799143,27.926194689669977,19.91754751623305
850,2,calcium,Omecamtiv Mecarbil,0.1,Falling Slope,2.993615593412096,6.6939279653728185,-3.6630492649031074
851,2,calcium,Omecamtiv Mecarbil,0.1,Pulse Width 10%,2.182969078254468,4.881267251757049,-1.7417727350940528
852,2,calcium,Omecamtiv Mecarbil,0.1,Pulse Width 90%,3.790260349869277,8.47527979472984,10.586803813923364
853,2,calcium,Omecamtiv Mecarbil,0.1,Rising Slope,5.838302642208201,13.054841581194172,2.764874705520926
854,2,calcium,Omecamtiv Mecarbil,0.1,Triangulation,3.9593668912014914,8.85341351658855,10.946537426905614
855,2,calcium,Omecamtiv Mecarbil,0.3,Amplitude,1.5150947531015646,3.3878548602883596,0.732819453121335
856,2,calcium,Omecamtiv Mecarbil,0.3,Area Under the Curve,9.03321150844403,20.198874988014268,-13.172697653942773
857,2,calcium,Omecamtiv Mecarbil,0.3,Beat Rate,19.64419245573302,43.92574969410756,35.635992951769474
858,2,calcium,Omecamtiv Mecarbil,0.3,Falling Slope,1.012322476350669,2.2636218722710195,-5.437024547895677
859,2,calcium,Omecamtiv Mecarbil,0.3,Pulse Width 10%,2.2129270239565524,4.948255254813157,-3.032418249268269
860,2,calcium,Omecamtiv Mecarbil,0.3,Pulse Width 90%,17.559215350589763,39.26359915547651,-0.15804607070713245
861,2,calcium,Omecamtiv Mecarbil,0.3,Rising Slope,19.04976250476227,42.5965639158751,19.08790970202114
862,2,calcium,Omecamtiv Mecarbil,0.3,Triangulation,17.688178446271696,39.55196940401012,0.2996020169279845
863,2,calcium,Omecamtiv Mecarbil,1.0,Amplitude,1.8168858024375862,4.062680161604696,4.678688018373544
864,2,calcium,Omecamtiv Mecarbil,1.0,Area Under the Curve,8.570355893800711,19.16389836990436,9.026559271932614
865,2,calcium,Omecamtiv Mecarbil,1.0,Beat Rate,14.839406449368097,33.181921566535856,4.298209932209668
866,2,calcium,Omecamtiv Mecarbil,1.0,Falling Slope,3.0442965274386977,6.807253979019483,-5.992227925028356
867,2,calcium,Omecamtiv Mecarbil,1.0,Pulse Width 10%,1.7762923062000757,3.9719103445732404,-0.7261027272155758
868,2,calcium,Omecamtiv Mecarbil,1.0,Pulse Width 90%,2.646504179343913,5.917763247750284,18.96513981737556
869,2,calcium,Omecamtiv Mecarbil,1.0,Rising Slope,2.850919692149668,6.374850230039431,8.063455908769935
870,2,calcium,Omecamtiv Mecarbil,1.0,Triangulation,2.7256172204704026,6.094665385615852,19.586391214296963
871,2,calcium,Ouabain,0.0,Amplitude,0.0,0.0,0.0
872,2,calcium,Ouabain,0.0,Area Under the Curve,0.0,0.0,0.0
873,2,calcium,Ouabain,0.0,Beat Rate,0.0,0.0,0.0
874,2,calcium,Ouabain,0.0,Falling Slope,0.0,0.0,0.0
875,2,calcium,Ouabain,0.0,Pulse Width 10%,0.0,0.0,0.0
876,2,calcium,Ouabain,0.0,Pulse Width 90%,0.0,0.0,0.0
877,2,calcium,Ouabain,0.0,Rising Slope,0.0,0.0,0.0
878,2,calcium,Ouabain,0.0,Triangulation,0.0,0.0,0.0
879,2,calcium,Sorafenib,0.0,Amplitude,0.0,0.0,0.0
880,2,calcium,Sorafenib,0.0,Area Under the Curve,0.0,0.0,0.0
881,2,calcium,Sorafenib,0.0,Beat Rate,0.0,0.0,0.0
882,2,calcium,Sorafenib,0.0,Falling Slope,0.0,0.0,0.0
883,2,calcium,Sorafenib,0.0,Pulse Width 10%,0.0,0.0,0.0
884,2,calcium,Sorafenib,0.0,Pulse Width 90%,0.0,0.0,0.0
885,2,calcium,Sorafenib,0.0,Rising Slope,0.0,0.0,0.0
886,2,calcium,Sorafenib,0.0,Triangulation,0.0,0.0,0.0
887,2,calcium,Sorafenib,0.3,Amplitude,1.2433156196219108,2.780138242961864,3.661866058013264
888,2,calcium,Sorafenib,0.3,Area Under the Curve,6.2184742862296245,13.904931220343926,5.176357985312363
889,2,calcium,Sorafenib,0.3,Beat Rate,10.325308495966937,23.088091685638183,6.997611547876583
890,2,calcium,Sorafenib,0.3,Falling Slope,3.5511937071437627,7.940710530442934,-6.125318809759647
891,2,calcium,Sorafenib,0.3,Pulse Width 10%,1.4299272811032109,3.1974146034282303,2.438898289635502
892,2,calcium,Sorafenib,0.3,Pulse Width 90%,3.1702048183843465,7.088793476504774,16.678510752847806
